,row_doc,col_feature,tfidf_value
6843,727,10928,0.154818298342
6842,727,10981,0.153003381033
6841,727,10982,0.153003381033
6840,727,10985,0.0776119872055
6839,727,11012,0.153003381033
6883,728,2130,0.537486695543
6882,728,2948,0.481815328106
6881,728,3571,0.449565632187
6880,728,9067,0.526168018862
6887,729,1003,0.25434579863
6886,729,2798,0.488048655115
6885,729,2966,0.63589489507
6884,729,9879,0.541067839909
6894,730,860,0.527484370387
6893,730,1952,0.325168809115
6892,730,1954,0.326592897812
6891,730,2098,0.318455506852
6890,730,3739,0.349038742786
6889,730,4408,0.464352864803
6888,730,4657,0.265512762055
6897,731,5006,0.494358700597
6896,731,5017,0.732527436336
6895,731,7516,0.467988279937
6963,732,443,0.113494529525
6962,732,444,0.118861344827
6961,732,445,0.118861344827
6960,732,860,0.100400187841
6959,732,902,0.118861344827
6958,732,903,0.118861344827
6957,732,909,0.118861344827
6956,732,910,0.118861344827
6955,732,2653,0.118861344827
6954,732,2654,0.118861344827
6953,732,2655,0.118861344827
6952,732,2770,0.118861344827
6951,732,2771,0.118861344827
6950,732,2772,0.118861344827
6949,732,3916,0.118861344827
6948,732,3917,0.118861344827
6947,732,3918,0.118861344827
6946,732,3919,0.118861344827
6945,732,3920,0.118861344827
6944,732,3921,0.118861344827
6943,732,3922,0.118861344827
6942,732,3923,0.118861344827
6941,732,3924,0.118861344827
6940,732,3925,0.118861344827
6939,732,4028,0.0575795772517
6938,732,4067,0.118861344827
6937,732,4937,0.06371055075
6936,732,4954,0.118861344827
6935,732,5092,0.118861344827
6934,732,5093,0.118861344827
6933,732,5094,0.118861344827
6932,732,5095,0.118861344827
6931,732,5599,0.118861344827
6930,732,5600,0.118861344827
6929,732,5983,0.306838589052
6928,732,5984,0.237722689654
6927,732,5985,0.118861344827
6926,732,5986,0.118861344827
6925,732,5987,0.118861344827
6924,732,5988,0.118861344827
6923,732,6688,0.118861344827
6922,732,6689,0.118861344827
6921,732,6690,0.118861344827
6920,732,7319,0.087738083024
6919,732,7330,0.118861344827
6918,732,7331,0.118861344827
6917,732,7511,0.118861344827
6916,732,7512,0.118861344827
6915,732,8443,0.118861344827
6914,732,8444,0.118861344827
6913,732,8756,0.0680416047023
6912,732,8757,0.118861344827
6911,732,8758,0.118861344827
6910,732,9226,0.118861344827
6909,732,9227,0.118861344827
6908,732,9228,0.118861344827
6907,732,10160,0.0371163603453
6906,732,10195,0.118861344827
6905,732,10196,0.118861344827
6904,732,10271,0.118861344827
6903,732,10272,0.118861344827
6902,732,10273,0.118861344827
6901,732,10592,0.118861344827
6900,732,10593,0.118861344827
6899,732,10646,0.118861344827
6898,732,10647,0.118861344827
6970,733,2891,0.46168816192
6969,733,3050,0.469319846553
6968,733,4028,0.298483845469
6967,733,6362,0.357293409392
6966,733,7516,0.288531309875
6965,733,8984,0.381653885838
6964,733,10032,0.347738020671
6975,734,1708,0.232642191753
6974,734,2135,0.16408865057
6973,734,2205,0.432063352363
6972,734,6860,0.778718857046
6971,734,7381,0.354782646977
6980,735,1003,0.168569776647
6979,735,3319,0.753757147057
6978,735,6520,0.393655346173
6977,735,8830,0.308430256848
6976,735,10899,0.391587332216
6988,736,1631,0.39549850563
6987,736,1633,0.446382920725
6986,736,3268,0.29978084144
6985,736,3659,0.345004661532
6984,736,4028,0.286288518419
6983,736,7381,0.463367240603
6982,736,8801,0.245154985066
6981,736,8830,0.280455288077
6998,737,1003,0.0983128768388
6997,737,2611,0.15615266096
6996,737,7766,0.379053171182
6995,737,7767,0.379053171182
6994,737,8153,0.264744449619
6993,737,8168,0.36193820111
6992,737,8169,0.379053171182
6991,737,9923,0.24318213738
6990,737,9932,0.36193820111
6989,737,9934,0.379053171182
7005,739,121,0.382605243647
7004,739,1003,0.176179561873
7003,739,1156,0.39302759304
7002,739,4028,0.329058480272
7001,739,6070,0.392172862685
7000,739,6071,0.508980325828
6999,739,7343,0.383357914848
7015,740,1647,0.325571455574
7014,740,1722,0.291106793514
7013,740,1807,0.344914630788
7012,740,2400,0.256075630165
7011,740,3571,0.340714402367
7010,740,4628,0.358387205892
7009,740,7381,0.226155094049
7008,740,7385,0.394874847655
7007,740,8009,0.313325887154
7006,740,9693,0.273762952983
7020,741,2357,0.440400281601
7019,741,2358,0.441709005201
7018,741,4962,0.38617133548
7017,741,5050,0.471857038829
7016,741,8035,0.489043332693
7029,742,1003,0.125816289669
7028,742,1098,0.463191832212
7027,742,2135,0.527731794103
7026,742,4391,0.251508069742
7025,742,5195,0.335321420468
7024,742,5196,0.353160852352
7023,742,5919,0.17486164621
7022,742,6630,0.206873817669
7021,742,6636,0.342534695708
7033,743,2400,0.461011826476
7032,743,6576,0.387920543945
7031,743,6591,0.686453106884
7030,743,7381,0.407146017398
7045,744,1884,0.293808378123
7044,744,1952,0.188836255449
7043,744,1954,0.18966327074
7042,744,2256,0.435870306181
7041,744,3189,0.259069578391
7040,744,3287,0.325649835985
7039,744,4457,0.235159891014
7038,744,4657,0.154192020745
7037,744,5006,0.358780936219
7036,744,5007,0.459106100653
7035,744,5620,0.217935153091
7034,744,10160,0.113244456656
7052,745,3503,0.315068403256
7051,745,3904,0.421790565355
7050,745,4582,0.483530223035
7049,745,4593,0.361915210319
7048,745,4601,0.483530223035
7047,745,7041,0.231581099369
7046,745,11058,0.265723995954
7066,746,1003,0.0971679204562
7065,746,1807,0.223994375079
7064,746,2125,0.208609875555
7063,746,2492,0.174562529107
7062,746,2551,0.165046815594
7061,746,4304,0.532113543061
7060,746,4374,0.323753500535
7059,746,4378,0.287886224696
7058,746,6701,0.211851826155
7057,746,7381,0.440608757419
7056,746,7516,0.175433523624
7055,746,8917,0.230708248691
7054,746,9693,0.177787069899
7053,746,10160,0.116986939817
7078,747,2256,0.266733828296
7077,747,2259,0.359596110912
7076,747,3172,0.221444191685
7075,747,3260,0.256256743575
7074,747,5006,0.219558458744
7073,747,5007,0.280953132353
7072,747,5009,0.359596110912
7071,747,5794,0.330046733651
7070,747,5795,0.389555674319
7069,747,7276,0.285755659222
7068,747,7896,0.258529656522
7067,747,10160,0.13860144648
7081,748,1003,0.320129910553
7080,748,1080,0.783849438726
7079,748,6736,0.532068508539
7083,749,1003,0.32476933196
7082,749,4324,0.945793254902
7096,750,287,0.265670979637
7095,750,293,0.349034530003
7094,750,294,0.372874388442
7093,750,1556,0.387000422379
7092,750,2445,0.19008003201
7091,750,5558,0.314998969453
7090,750,6469,0.214818139907
7089,750,6476,0.264306921523
7088,750,6477,0.288062771499
7087,750,6701,0.24934720144
7086,750,8801,0.182915098092
7085,750,8804,0.264306921523
7084,750,10160,0.137692303992
7097,751,8400,1.0
7106,752,2400,0.264051824607
7105,752,3319,0.344937229959
7104,752,3739,0.332480355756
7103,752,4937,0.318844393433
7102,752,6576,0.222187634999
7101,752,6591,0.393176888249
7100,752,7419,0.217023340446
7099,752,7425,0.457105357595
7098,752,9630,0.372947929721
7114,753,2256,0.505175869043
7113,753,2400,0.186577225712
7112,753,3260,0.242666488837
7111,753,4287,0.30600144427
7110,753,5006,0.415828902956
7109,753,5007,0.532106271272
7108,753,5919,0.15151145981
7107,753,5935,0.280099783236
7125,754,4574,0.343194055222
7124,754,4579,0.453069209372
7123,754,4593,0.318912927565
7122,754,4596,0.361415005813
7121,754,4599,0.453069209372
7120,754,5157,0.143696760148
7119,754,6135,0.109685641833
7118,754,6736,0.102270843006
7117,754,8906,0.389452755235
7116,754,9513,0.119565607087
7115,754,10915,0.173895815114
7145,755,1003,0.260868182932
7144,755,1631,0.336550000327
7143,755,1633,0.379850163724
7142,755,2492,0.117162664288
7141,755,2611,0.10358577186
7140,755,2615,0.117747257321
7139,755,4374,0.325944716396
7138,755,4378,0.19322312337
7137,755,4628,0.156212652389
7136,755,6345,0.19696213445
7135,755,6455,0.378717701991
7134,755,7302,0.136803845683
7133,755,7381,0.295727245659
7132,755,7419,0.0917379921028
7131,755,8009,0.136571470995
7130,755,8292,0.174703311621
7129,755,9693,0.119326907625
7128,755,10160,0.235557452553
7127,755,10215,0.175621459096
7126,755,10708,0.14679109693
7153,756,2400,0.276373953884
7152,756,2819,0.337591618524
7151,756,3859,0.274747985359
7150,756,5919,0.224431578112
7149,756,5935,0.414907469439
7148,756,7343,0.351378498575
7147,756,8724,0.424165570232
7146,756,8725,0.456357162294
7161,757,1865,0.248403150172
7160,757,2357,0.391050140868
7159,757,2358,0.392212212215
7158,757,4456,0.456630855386
7157,757,4962,0.342897953175
7156,757,6630,0.269236962806
7155,757,6634,0.378424607509
7154,757,8830,0.299601022711
7165,758,1003,0.240480604095
7164,758,8198,0.551609517499
7163,758,8200,0.651084954863
7162,758,8400,0.462584479646
7195,759,1379,0.142233568856
7194,759,2135,0.0846990433617
7193,759,2400,0.207359628891
7192,759,3859,0.20613968676
7191,759,4962,0.126859279113
7190,759,5180,0.122880589755
7189,759,5187,0.189227856406
7188,759,6183,0.223021839046
7187,759,6228,0.105505807341
7186,759,6576,0.087241861718
7185,759,6591,0.154380704919
7184,759,6630,0.0996074974954
7183,759,6647,0.223021839046
7182,759,7041,0.301350904149
7181,759,7193,0.215539309774
7180,759,7539,0.147366831874
7179,759,8611,0.116673997239
7178,759,8917,0.287669344457
7177,759,9211,0.149330761941
7176,759,9433,0.15258621986
7175,759,9600,0.11178696385
7174,759,9611,0.223021839046
7173,759,9838,0.156308232297
7172,759,10063,0.0892886253489
7171,759,10110,0.168936153157
7170,759,10160,0.0729353121917
7169,759,10516,0.371715458093
7168,759,10551,0.175012409309
7167,759,10928,0.236338440403
7166,759,10985,0.118478863346
7196,760,6680,1.0
7201,761,1003,0.243363290487
7200,761,1198,0.419019725638
7199,761,1722,0.473489112022
7198,761,2400,0.416510454028
7197,761,2403,0.606237478923
7203,763,1003,0.412697529548
7202,763,8221,0.910868129372
7205,764,7348,0.622872462645
7204,764,9568,0.782323395584
7214,765,1003,0.146508470163
7213,765,1198,0.252256364748
7212,765,2948,0.357555383747
7211,765,3198,0.426661969681
7210,765,6490,0.311666329488
7209,765,6630,0.481793996997
7208,765,8611,0.282171688321
7207,765,9348,0.386656034181
7206,765,10063,0.215941193057
7224,766,860,0.424986911883
7223,766,956,0.338161012277
7222,766,2256,0.302354716813
7221,766,3053,0.451793859518
7220,766,5006,0.248879326786
7219,766,5007,0.318472933534
7218,766,6455,0.252595243885
7217,766,7412,0.309836197696
7216,766,10160,0.157110934778
7215,766,11058,0.248283279884
7232,767,860,0.420842571509
7231,767,2098,0.254073185745
7230,767,4657,0.21183390414
7229,767,6455,0.250132013517
7228,767,7381,0.585957701631
7227,767,10160,0.311157675473
7226,767,10215,0.347978578367
7225,767,10315,0.299406247519
7236,768,1003,0.323459164535
7235,768,2611,0.513757819711
7234,768,2615,0.583995013133
7233,768,4374,0.538866306425
7245,769,1119,0.378497074368
7244,769,2611,0.262089616236
7243,769,4937,0.34101327032
7242,769,5180,0.33471158431
7241,769,7676,0.298520986563
7240,769,7799,0.322721823983
7239,769,8400,0.317410897818
7238,769,8404,0.454490456909
7237,769,10063,0.243211212699
7251,770,1865,0.307202576337
7250,770,3154,0.480810558394
7249,770,6630,0.332967953755
7248,770,6634,0.468001369128
7247,770,7773,0.435572547018
7246,770,9513,0.393486213964
7255,771,1003,0.220644174727
7254,771,8009,0.462052507442
7253,771,9879,0.469374637407
7252,771,9884,0.719382428396
7291,772,213,0.186550296106
7290,772,438,0.178127196188
7289,772,439,0.178127196188
7288,772,1298,0.186550296106
7287,772,1299,0.186550296106
7286,772,1379,0.113601730362
7285,772,3038,0.157751527272
7284,772,3039,0.186550296106
7283,772,3108,0.146126113388
7282,772,3120,0.186550296106
7281,772,3121,0.186550296106
7280,772,3351,0.186550296106
7279,772,3352,0.186550296106
7278,772,4028,0.090369894448
7277,772,4062,0.186550296106
7276,772,5105,0.186550296106
7275,772,6112,0.117701659555
7274,772,6119,0.186550296106
7273,772,6120,0.186550296106
7272,772,6630,0.0795563534229
7271,772,6632,0.186550296106
7270,772,6633,0.186550296106
7269,772,8080,0.108415423955
7268,772,8081,0.186550296106
7267,772,8082,0.186550296106
7266,772,8092,0.0851941956996
7265,772,8097,0.178127196188
7264,772,8576,0.102927960138
7263,772,8587,0.186550296106
7262,772,8588,0.186550296106
7261,772,10160,0.0582533204792
7260,772,10161,0.186550296106
7259,772,10162,0.186550296106
7258,772,10796,0.136736610365
7257,772,10797,0.186550296106
7256,772,10798,0.186550296106
7300,773,1003,0.1556519386
7299,773,2551,0.264386195427
7298,773,2717,0.323245803264
7297,773,5006,0.296859818278
7296,773,6736,0.258699646899
7295,773,8221,0.34354068051
7294,773,9456,0.538893466034
7293,773,10708,0.350342744748
7292,773,11103,0.33936249003
7339,774,89,0.180164674353
7338,774,90,0.180164674353
7337,774,91,0.180164674353
7336,774,860,0.076091041935
7335,774,956,0.121090899727
7334,774,959,0.180164674353
7333,774,1952,0.187625908022
7332,774,1953,0.180164674353
7331,774,1954,0.0942238112756
7330,774,1963,0.180164674353
7329,774,2920,0.100509388113
7328,774,2921,0.180164674353
7327,774,3446,0.180164674353
7326,774,3447,0.180164674353
7325,774,3983,0.172029897377
7324,774,3986,0.180164674353
7323,774,3987,0.180164674353
7322,774,4113,0.125175670673
7321,774,4116,0.180164674353
7320,774,4117,0.180164674353
7319,774,4657,0.0766018629026
7318,774,4684,0.180164674353
7317,774,4685,0.180164674353
7316,774,6736,0.0776642608374
7315,774,6739,0.180164674353
7314,774,6740,0.180164674353
7313,774,8142,0.180164674353
7312,774,8143,0.180164674353
7311,774,9477,0.122175641121
7310,774,9489,0.132989435543
7309,774,9490,0.180164674353
7308,774,10516,0.0716815137733
7307,774,10708,0.105176449356
7306,774,10712,0.180164674353
7305,774,10713,0.180164674353
7304,774,10745,0.180164674353
7303,774,11058,0.0889068954041
7302,774,11085,0.180164674353
7301,774,11086,0.180164674353
7349,775,1003,0.271579738284
7348,775,1036,0.369687753701
7347,775,2135,0.189855201982
7346,775,2428,0.292074799682
7345,775,2611,0.215678251718
7344,775,2615,0.245164197239
7343,775,3200,0.213637491375
7342,775,3215,0.251388928828
7341,775,6070,0.604532116425
7340,775,7343,0.295471963594
7353,776,2445,0.330504284917
7352,776,4374,0.331281635414
7351,776,6345,0.600561396456
7350,776,6346,0.648340500644
7358,777,3200,0.309089198681
7357,777,5991,0.410025048248
7356,777,7381,0.593899126177
7355,777,10516,0.301370671384
7354,777,10556,0.541112625452
7367,778,2357,0.369365629804
7366,778,2358,0.370463261974
7365,778,3172,0.297509655474
7364,778,4476,0.421073350745
7363,778,4962,0.323883577057
7362,778,5006,0.294976178514
7361,778,6135,0.275695265918
7360,778,6523,0.397388267503
7359,778,10160,0.186210657759
7382,779,121,0.408588066155
7381,779,222,0.224003733437
7380,779,1119,0.431560792923
7379,779,1722,0.183027023911
7378,779,2445,0.312702668621
7377,779,2492,0.169000662544
7376,779,4565,0.226006947842
7375,779,6446,0.185210792385
7374,779,6701,0.205101857567
7373,779,8801,0.150457780071
7372,779,8804,0.217407054337
7371,779,9950,0.38696482748
7370,779,10160,0.113259531923
7369,779,10708,0.211738037774
7368,779,11058,0.178984665224
7394,780,121,0.309589601981
7393,780,2445,0.236936667357
7392,780,2492,0.256105609466
7391,780,3571,0.324626562575
7390,780,3739,0.307212320632
7389,780,3743,0.378056881288
7388,780,4374,0.237493945566
7387,780,6956,0.212801052533
7386,780,7446,0.283770398758
7385,780,8801,0.228005505328
7384,780,8804,0.329461230003
7383,780,10826,0.31143518805
7405,781,3200,0.204647226322
7404,781,3859,0.221311512001
7403,781,5180,0.26384913591
7402,781,5813,0.544784351098
7401,781,6701,0.283599242613
7400,781,6705,0.450343757211
7399,781,6956,0.194168404043
7398,781,8092,0.229033788613
7397,781,8306,0.304576448523
7396,781,10063,0.191720488093
7395,781,10516,0.199536807681
7413,782,1003,0.159186665032
7412,782,1198,0.274085514596
7411,782,1202,0.463583409027
7410,782,2400,0.272444171818
7409,782,2403,0.396546752364
7408,782,6576,0.229249414564
7407,782,6591,0.405673211524
7406,782,6592,0.48582502719
7420,783,1198,0.332642589941
7419,783,4007,0.458710486156
7418,783,4028,0.360841114918
7417,783,4029,0.476238346059
7416,783,4657,0.316707154395
7415,783,6956,0.288390700565
7414,783,10405,0.372090992847
7468,784,860,0.127865013023
7467,784,873,0.151376284558
7466,784,874,0.151376284558
7465,784,921,0.151376284558
7464,784,1420,0.151376284558
7463,784,1421,0.151376284558
7462,784,3142,0.151376284558
7461,784,3143,0.151376284558
7460,784,3948,0.302752569115
7459,784,3949,0.151376284558
7458,784,3950,0.151376284558
7457,784,3951,0.151376284558
7456,784,3952,0.151376284558
7455,784,4834,0.139691900462
7454,784,5287,0.107502736745
7453,784,5288,0.151376284558
7452,784,5289,0.151376284558
7451,784,5574,0.151376284558
7450,784,6736,0.0652543418441
7449,784,6816,0.151376284558
7448,784,6915,0.0996581070526
7447,784,6916,0.151376284558
7446,784,6917,0.151376284558
7445,784,6956,0.0586071914561
7444,784,6996,0.151376284558
7443,784,6997,0.151376284558
7442,784,7505,0.151376284558
7441,784,7506,0.151376284558
7440,784,7832,0.103128155746
7439,784,7835,0.151376284558
7438,784,7836,0.151376284558
7437,784,8092,0.0691308514653
7436,784,8115,0.151376284558
7435,784,8576,0.0835209190659
7434,784,8581,0.151376284558
7433,784,8582,0.151376284558
7432,784,8845,0.151376284558
7431,784,8846,0.151376284558
7430,784,9077,0.116323132269
7429,784,9084,0.151376284558
7428,784,9085,0.151376284558
7427,784,9477,0.102653279189
7426,784,9489,0.111739144814
7425,784,9506,0.151376284558
7424,784,9600,0.0724495844563
7423,784,10402,0.151376284558
7422,784,10403,0.151376284558
7421,784,10404,0.151376284558
7475,785,1003,0.204847345357
7474,785,2551,0.347948189847
7473,785,5919,0.28470036849
7472,785,6455,0.396518604507
7471,785,7419,0.288149883813
7470,785,9229,0.466469679248
7469,785,9230,0.54595238029
7478,786,5020,0.739246724314
7477,786,9513,0.379722356897
7476,786,10398,0.556170128884
7495,787,985,0.212525831849
7494,787,1865,0.426759344885
7493,787,1952,0.188258074889
7492,787,1954,0.189082558016
7491,787,2916,0.248677725783
7490,787,2948,0.228850202714
7489,787,3154,0.222643964949
7488,787,3319,0.209648833049
7487,787,3926,0.317312337078
7486,787,4657,0.153719914216
7485,787,6520,0.218981363615
7484,787,6576,0.270086116254
7483,787,6937,0.210114281613
7482,787,7348,0.214045289623
7481,787,8022,0.212525831849
7480,787,8755,0.317312337078
